Sensor	Abundance	Log10u	sigma
mutant1115	0.0007383993895941574	-0.5311421433351087	0.17314064821063488
mutant1116	0.0007044436509249992	-1.2966648093111517	0.1500712024639711
mutant1117	0.0006428531182692941	0.2087043013519596	0.15548003106530464
mutant1118	0.0005208190775754844	-0.37557830445925733	0.16360032056277482
mutant1119	0.00094817252902686	0.33908276619656763	0.1803603903788346
mutant112	0.0003265535236397405	-1.1572241747989058	0.19270501252772504
mutant1120	0.00027761871152511876	-0.27501991296766337	0.39072816362767077
mutant1121	0.0009445276577529451	-0.5172663530817316	0.2523355116613457
mutant1122	0.0008127160733520124	-1.0277343465126156	0.33827923891420364
mutant1123	0.0009052104252419645	-0.5100075768378575	0.13122781292822433
mutant1124	0.0006853971213268601	0.24684008190097884	0.3743711829261692
mutant1125	0.0005131469153346093	0.37570326534684906	0.2759531706964071
mutant1126	0.0009298983455479097	0.39386975917493094	0.0796599061285707
mutant1127	0.00031617316977155006	-0.22706478143963715	0.07441974796550914
mutant1128	0.0007000826691255721	0.7872249878870954	0.3594213889147127
mutant1129	0.0007907414795343567	0.21876532590682496	0.17220927896591953
mutant113	0.0007064388537022916	-0.6263404331655357	0.15636316998537136
mutant1130	0.00064533944411077	-1.4046563405258388	0.0786217181936679
mutant1131	0.0009171605254517665	-0.8707974820855751	0.22111063701421452
mutant1132	0.0007010509389576222	-0.6030356669618676	0.33771607252591856
mutant1133	0.00031730322863659605	-0.6993627961497312	0.3117522446591489
mutant1134	0.0004525987988335156	0.8804191758237812	0.07178461971938857
mutant1135	0.00023788671891799987	0.8181470036943748	0.16355101848733278
mutant1136	0.0010294772775940406	-0.568800260857035	0.23902896419593217
mutant1137	0.001031597308103052	-0.06885723415598699	0.22387172927782995
mutant1138	0.001096730083904098	-0.32389250627020005	0.159580079288914
mutant1139	0.0006927962247897742	0.8703862549979315	0.35851576300166477
mutant114	0.0009197188518099682	-0.9298088507299539	0.2237480702615316
mutant1140	0.00021547033456018456	-1.089518157006335	0.37867510872249505
mutant1141	0.0006295172478432103	0.41734445373794316	0.1600107876199466
mutant1142	0.0009279343485077381	-0.5067106611016063	0.16046068088086685
mutant1143	0.00022369568664393859	-0.6179274246373547	0.28898036480746725
mutant1144	0.0002302592215156764	-0.028557495533268584	0.17183215855626144
mutant1145	0.0009923828671471514	-1.1950815357354112	0.09028819023966844
mutant1146	0.0005723723165918207	-0.7790802051668009	0.14849469331351628
mutant1147	0.00022272059015835844	0.3984100442559553	0.36794715938371425
mutant1148	0.0009193839166510843	0.7551916519171229	0.08108456185850922
mutant1149	0.0008196045715077255	0.63168629487599	0.33514550481857325
mutant115	0.0011059272531407677	-0.8847819296317567	0.12441574962272488
mutant1150	0.0005831799914287931	-1.0655012703434488	0.08926721922481212
mutant1151	0.0006821333546586316	-0.8647420630705712	0.3688850674874709
mutant1152	0.0007488105595507946	-0.4829633106624456	0.24834878814517647
mutant1153	0.0003833610946309278	0.8358805973632641	0.08662941027477364
mutant1154	0.0003148312779179252	-1.2918986856435763	0.3830891600875365
mutant1155	0.0009235098495027356	-0.23856755497883086	0.10423842286465232
mutant1156	0.00020418199596542073	-1.0677752644782514	0.24888756032842296
mutant1157	0.000607733088313268	0.41240665404360066	0.2528173901200676
mutant1158	0.0007409447092508484	-1.4819053112558607	0.13600035070697333
mutant1159	0.0006763409613956843	0.11057021183010085	0.1791053447246438
mutant116	0.0008027842685706518	0.730171017527399	0.36093219553059624
mutant1160	0.0004888293497547003	0.29295557487575796	0.3357649300334265
mutant1161	0.0004856472995366513	0.48613037926697733	0.16214508393836832
mutant1162	0.0006432087377560821	-1.1200746950093405	0.37730293584963925
mutant1163	0.00107970509864568	-0.042378198342918116	0.21442748519084098
mutant1164	0.0008356439493050665	0.8163070214012653	0.33707497021004085
mutant1165	0.00026708944796992686	0.43707417901121426	0.22980871177694467
mutant1166	0.00027970181699648976	-0.22841063159587338	0.17812019824309255
mutant1167	0.000565529386616499	-0.8183577312100643	0.3718408393208001
mutant1168	0.0008150475887545864	-1.133341103499007	0.1463738035699652
mutant1169	0.0007654530314126984	-1.48727468907142	0.18396950927426942
mutant117	0.0005574407359764812	-0.11929442838431048	0.09000668501472428
mutant1170	0.00045698899817144304	0.8303966442843254	0.09311681945333958
mutant1171	0.0006180291387035653	-0.5597451479261362	0.15737130688473533
mutant1172	0.0010973676725971615	-0.7959743262475736	0.3119129526966112
mutant1173	0.00038475588838499027	-1.4556657730516567	0.05626779860105415
mutant1174	0.0003864640151827566	-0.6890511048017974	0.23788404472467184
mutant1175	0.0005499772039842547	-0.6569461450073172	0.05249394670738704
mutant1176	0.0004893578788798912	-0.6255418132209891	0.3604873051907877
mutant1177	0.0008694292817433078	-0.29562438435054683	0.07659836000855587
mutant1178	0.0007603319862140818	-0.7390024877977888	0.07729785052610356
mutant1179	0.00104041468805976	-0.05359421456317803	0.25591702948281997
mutant118	0.00032067300981366556	-0.7393321773098603	0.10890451219028613
mutant1180	0.0009554610494124851	0.7886125200794982	0.33073259475049266
mutant1181	0.000931942737739323	0.28881023520801974	0.26177055195157295
mutant1182	0.0008498511646053703	-1.464004608590244	0.16230754275786935
mutant1183	0.000475692811213227	0.2120512494884068	0.10518010988266735
mutant1184	0.0006953455223634906	-0.700803324751794	0.24233076335047898
mutant1185	0.0010021211173969122	-1.2674716677227789	0.18407510774401398
mutant1186	0.0009458232869128724	-0.8487997544000128	0.06668276296627153
mutant1187	0.0003990446652544151	-0.9609293136129131	0.06594763048061228
mutant1188	0.0006536525302875616	0.7153119715264853	0.2812669185005352
mutant1189	0.0005894045028021675	0.12830878632261222	0.12363533181730485
mutant119	0.00021873738376311958	-0.21471980844298444	0.15605906948799128
mutant1190	0.0011166249799899378	0.02852595557048687	0.1992823712358277
mutant1191	0.0002297545968847905	-1.2075997430361296	0.07784263476752865
mutant1192	0.0005205719396969775	-0.22350792800342312	0.16799836784836134
mutant1193	0.0005381706310430012	-0.5209594081065644	0.17595035997854797
mutant1194	0.0005698748491983532	-0.45316652155335313	0.3864455190747519
mutant1195	0.0008714122385387172	0.0010744623054375069	0.26394303757525944
mutant1196	0.0005829889032965525	0.5439025728457754	0.2511442124531838
mutant1197	0.00020728069111955835	-0.19998055740701326	0.0674677568040563
mutant1198	0.00030149203751321074	-0.4707029128261979	0.3986239040053657
mutant1199	0.0003579002335346205	-1.4637529720202718	0.11457017353693671
mutant12	0.0003304245980775044	-0.16703474020443343	0.3762663661692255
mutant120	0.000992050093077914	0.01687519075807864	0.3147280953194065
mutant1200	0.0006693147506122569	-0.8316344978743314	0.051745158545463216
mutant1201	0.0006770652112550286	-0.5258683944065827	0.19380706414520127
mutant1202	0.001091177672189767	0.8392958974769544	0.35549158357312977
mutant1203	0.0005141349226505325	-0.5763580049209055	0.199712528794596
mutant1204	0.0004203374271498584	-1.1818079311485226	0.27858069975730726
mutant1205	0.0008411262093375719	-0.6020146907979121	0.31642456376523265
mutant1206	0.00030433859594461947	-1.1428372684642045	0.1726337239457061
mutant1207	0.0003291811477304971	-1.4537717496114875	0.29578201241823143
mutant1208	0.0011368266321823493	-1.495533795195407	0.24857361022193913
mutant1209	0.00025831185597318144	-0.5826588326386575	0.18874424661159778
mutant121	0.0007976865139618209	-0.5453230327772927	0.30052509721002446
mutant1210	0.00047176972664032574	0.19363606516907583	0.3178742471673063
mutant1211	0.0008121261874526267	-0.4346067360018082	0.3988744028569909
mutant1212	0.00019360330061404186	0.7173426270163317	0.2820870083259124
mutant1213	0.001077595033733728	-1.0733239968791155	0.3857564732051628
mutant1214	0.0009970650340135315	-1.4138900722652776	0.09036904347923097
mutant1215	0.0010630549656661388	0.19926030209562318	0.14414855058549253
mutant1216	0.0008773265475076042	0.4991401817002068	0.12309260251012351
mutant1217	0.0011296351536086375	-0.9259915768456842	0.33012646961593356
mutant1218	0.0008073159869448947	-0.0028687994360128144	0.2807475651218162
mutant1219	0.000249132987556875	0.6581233332688097	0.33362543091190827
mutant122	0.00032374617701469026	0.38358848844756444	0.1223196639966073
mutant1220	0.0005180668199535237	-0.5954433077701045	0.39211964026560053
mutant1221	0.0002447097013317391	-0.9941291570571955	0.3828950966664467
mutant1222	0.0010391687022832967	-0.26243607707871375	0.14684965818422324
mutant1223	0.0005704196051960909	-1.2185476536449749	0.05482180941831898
mutant1224	0.0006788351206464149	-1.2800046051261302	0.1300104870633093
mutant1225	0.0011343836305674048	-0.5953812449541873	0.3110984381109577
mutant1226	0.00040950588214577294	-0.3779521048906862	0.1773762370033315
mutant1227	0.0003932455238757436	-1.484501315566437	0.1869079091205061
mutant1228	0.0008216492052634306	0.6718140285121725	0.24538725936840644
mutant1229	0.0010128188937556441	-0.8491999499300982	0.11596226151052985
mutant123	0.00024145879693734853	-1.367373878913373	0.1429942814169242
mutant1230	0.00034232894863344353	0.45251277654079547	0.2777264163698728
mutant1231	0.0007222541630839096	0.8082760411139227	0.13472755143750847
mutant1232	0.0005998677011986197	-1.2171442151861123	0.18284316046025778
mutant1233	0.00100439302087912	-0.5999965901095469	0.059559566687577066
mutant1234	0.00021842706865256084	0.06849733575816752	0.14105589814884203
mutant1235	0.0010330343388636983	0.025523471773011508	0.13366656635739782
mutant1236	0.0009203167273429665	-0.9178223293382807	0.05544576913508082
mutant1237	0.0009494377808085822	-0.1955377602261832	0.24685633809291196
mutant1238	0.0005707888741027579	0.15512231700274426	0.08444367452818649
mutant1239	0.0003139567437426048	-0.07617602380176769	0.33763041845415737
mutant124	0.0007712731781523856	-0.3623926191497022	0.16284957045784054
mutant1240	0.00037688078763373233	0.5249059939904601	0.26506717792320883
mutant1241	0.0006770953927705705	0.12774651752173027	0.12994300519815216
mutant1242	0.0011303524002562418	-0.8468582184372461	0.22490178466952343
mutant1243	0.00019372030398429578	0.5861779227223654	0.1971074217223427
mutant1244	0.0007907081101070346	-1.162089039871446	0.35971988678586597
mutant1245	0.0008386206291989692	-1.341003917838643	0.14741969890614262
mutant1246	0.0006610827823971536	-1.0746547657416126	0.38652181955561643
mutant1247	0.001005362596755379	-0.8530575392713818	0.11041185679201296
mutant1248	0.0010152133362252055	0.7906630685492093	0.09500739295129426
mutant1249	0.0001903227460420447	-1.1713642610397452	0.26230099260737766
mutant125	0.0010585730905822328	-1.0160620408288834	0.31809871873718465
mutant1250	0.00036590492964815946	0.8614500227404225	0.07688086296558991
mutant1251	0.0006490221463583109	-0.4351770363312293	0.33162511501120534
mutant1252	0.0007469166474509133	-1.2939918020807584	0.3498612215515897
mutant1253	0.0009357335168368665	-0.25656202163889774	0.2461615371882967
mutant1254	0.0006399010888115402	-0.5703945956644709	0.3100741536935516
mutant1255	0.0007563895279905843	-1.139934483795707	0.1361235429303685
mutant1256	0.0010661448602090986	-1.0455572749301025	0.2909510296633492
mutant1257	0.0005786200408055227	-1.0390784540322697	0.22353104189351053
mutant1258	0.0002937605189196568	-1.2227893773010003	0.1950926038193036
mutant1259	0.0011086713492518385	-0.2821528423352604	0.27105861064494347
mutant126	0.00028902945116201156	-1.2669422798918981	0.15920933577236768
mutant1260	0.0007405330863763367	-0.45790270243888775	0.10886043778586073
mutant1261	0.0011347754207281183	-1.2335108459573672	0.3103754066592321
mutant1262	0.0007207930153452938	0.7364795639270576	0.23357648154070576
mutant1263	0.000649928336237287	0.899601112563075	0.3547075006192151
mutant1264	0.0009393797241500944	-0.3887669916453851	0.10549032702395811
mutant1265	0.0011304820470062313	-0.29608873729573104	0.16572565521773924
mutant1266	0.0010952667267381476	-1.1387537539972548	0.3877835654736644
mutant1267	0.0005955846451700826	0.6770457421311868	0.32049334881663866
mutant1268	0.0001934164072601417	-1.1741153298835647	0.23629610803654072
mutant1269	0.0003258745115788004	-1.3411232541473501	0.1062273395635928
mutant127	0.0006258430678244775	-0.4361730512840305	0.3759983274133174
mutant1270	0.0005908986805681023	-0.047676043085829845	0.34391865248045045
mutant1271	0.0009227498533165797	-0.6838382452310595	0.3642706175679688
mutant1272	0.0008375188757565168	-1.2123015511327102	0.2831621497545624
mutant1273	0.0009179274156932409	0.786151450796658	0.3891120849358614
mutant1274	0.0011095434362339328	-0.45636957115442645	0.05451076285157253
mutant1275	0.0010364334823980419	-0.24142657882601548	0.3603856482098873
mutant1276	0.000376287976434548	-0.5000235427776382	0.28106257400439
mutant1277	0.0005824258225426509	-1.386292716145274	0.2429689580889851
mutant1278	0.0009751034971045753	-1.0458810923745283	0.26195194410669204
mutant1279	0.0009342539022951142	-0.8573853979787648	0.3883880044358072
mutant128	0.00046985139675034284	-1.3529577703009426	0.18990025367943902
mutant1280	0.000320177927751774	-1.0499091025946892	0.13639635860885946
mutant1281	0.0010381956565239689	-1.465841095974513	0.3967952557721728
mutant1282	0.0008071295058650684	-1.0291428660319415	0.21360500015409312
mutant1283	0.0010562823604537278	-0.9472548796661415	0.3626541557431657
mutant1284	0.00023088540529577788	-1.3755924146187521	0.08696392635256364
mutant1285	0.00038094174839309927	-0.2202455172649025	0.12775687728733306
mutant1286	0.00019980634023033665	-0.8253188154602153	0.1314337456614364
mutant1287	0.0005402911114273287	-0.36623588598840184	0.15017430403097204
mutant1288	0.0010316107065057273	0.4089032802531425	0.23294507766235129
mutant1289	0.00038022356889330655	-0.41222886956092	0.18599114675777745
mutant129	0.0004011150556012343	-1.4919882673844882	0.24153783870216033
mutant1290	0.0010611017092441509	-0.4245752939610459	0.22926650933246656
mutant1291	0.00046704999573338423	-0.2144800149471091	0.05097524449159009
mutant1292	0.0008029701473499392	0.18945059152751376	0.3155403789507149
mutant1293	0.0008691881992441303	-1.3764962643640715	0.05821016148970281
mutant1294	0.0008097520029532334	-0.1295555269796016	0.34031694120672235
mutant1295	0.0010843440646488656	0.8561498457888708	0.3553271003995426
mutant1296	0.0011110376725042507	0.8608712437737571	0.22121256640908943
mutant1297	0.0006049007849855312	0.5812633455399627	0.3626694505751621
mutant1298	0.00027304216754328353	-0.009303329713112207	0.1046883454749703
mutant1299	0.0010357792517819875	-0.4807513893596098	0.34531990209078306
mutant13	0.00040195396410486753	-0.4415842423854417	0.18771247369874394
mutant130	0.0006474399270939086	-1.313152696134407	0.06098963742632682
mutant1300	0.0003341699760341559	0.5622595560805319	0.2658175209141098
mutant1301	0.000731387306344241	-0.8856048531869684	0.05462061327543336
mutant1302	0.000616657173082595	-0.8474199392948096	0.37618965571315244
mutant1303	0.00046595576356890043	0.6929844174070294	0.3503677945422612
mutant1304	0.0008815811139141294	0.7236674191820711	0.10197295105803657
mutant1305	0.0008482938433558598	0.39356628092043744	0.05758844941954731
mutant1306	0.0008446213433377926	-0.8232794070690886	0.35145992531002573
mutant1307	0.0010481557173598812	0.1413140797649366	0.20649392089775143
mutant1308	0.00040035310058804125	-0.9468039868098204	0.07410636348019554
mutant1309	0.0003659733282636053	0.18473015451498465	0.09014759350330637
mutant131	0.0009005858948232633	-0.32282399665293693	0.2625118097262275
mutant1310	0.0005871257020416121	-0.5851310394396518	0.3731713212689672
mutant1311	0.0006302776675268413	0.03285921479576226	0.2792095269308323
mutant1312	0.00048303164627760514	-1.4400491022841435	0.36422459595906737
mutant1313	0.00024357928568696414	-0.5202303002561333	0.07325877586498054
mutant1314	0.0007422766763964906	-1.353674398505614	0.22518203107843943
mutant1315	0.0003018481020596875	0.7358758042747562	0.1257941809418403
mutant1316	0.0007497864670550209	-0.8231962349449086	0.0519578445734453
mutant1317	0.0010008336998946423	-0.5452720272449633	0.38614427178819294
mutant1318	0.0003121743503077089	0.45743095024925307	0.19887536445483128
mutant1319	0.0005944468825274579	-0.726239428652588	0.19009602364268585
mutant132	0.00025247733028462444	0.6881173907447726	0.06887433357216682
mutant1320	0.0002702824573222183	0.7218395592632709	0.21725451861498218
mutant1321	0.0004397588580186541	-1.0620542137968614	0.3629112451864732
mutant1322	0.0010895435768870226	-1.0830072842322902	0.39073991364482413
mutant1323	0.000469619270350728	0.335005531879939	0.19153791421743716
mutant1324	0.0008242304993817582	-0.26078485424523623	0.18381732270781076
mutant1325	0.0003264899486666853	-1.359578941503001	0.2640990044613667
mutant1326	0.0007785443770700591	0.15981999328183893	0.215881997293275
mutant1327	0.00020996793850196172	-0.3599667693078932	0.293761942856242
mutant1328	0.000747884942052177	0.39650495887111936	0.3313608208648601
mutant1329	0.0007089717875600274	0.017783054322240144	0.20395761535382567
mutant133	0.0003500579695622721	-0.22351406803790663	0.3580759618998182
mutant1330	0.0009732653893916212	0.8235207099471387	0.29183378636785
mutant1331	0.0010185056755644963	0.5159182479070501	0.2988795564996901
mutant1332	0.0004991185729144397	-1.3155676426344427	0.18345101279287862
mutant1333	0.0008864720105412039	0.35265254013278624	0.08743235850443319
mutant1334	0.0003847287702231104	0.3473861368082831	0.35189916752220596
mutant1335	0.000547922542594419	-1.1774406827340713	0.3860290296856592
mutant1336	0.0008331812825006967	-1.0432472207496382	0.1721372680883853
mutant1337	0.00041593162332956486	-1.3225052057627962	0.3821080526276359
mutant1338	0.0008917271487133137	-0.9010162064323811	0.2506746270111612
mutant1339	0.00027599981318491635	-0.4338313731776602	0.19323681613230625
mutant134	0.0002910947640035177	-1.177337950810442	0.23745805007452908
mutant1340	0.00023216323465462287	-1.2092347603745743	0.2918902479424995
mutant1341	0.0004025422091276077	-1.3603741103848679	0.2944514892792673
mutant1342	0.0005173713071682611	0.06262877327660488	0.05937746756605012
mutant1343	0.0003619621408752236	-0.2443252835153058	0.27475520732996017
mutant1344	0.0006004920725571037	-0.9347141500117647	0.2155675486643457
mutant1345	0.000479854895225341	-0.11579761859066706	0.20894665425567482
mutant1346	0.000387719897738819	-1.284661202712676	0.12454715318773812
mutant1347	0.00041161167753656314	0.5587751115357324	0.266289106623353
mutant1348	0.0006841442192043784	0.6666906872535807	0.06673873279057455
mutant1349	0.0010615459610303316	-0.5376526335689326	0.3400409287425631
mutant135	0.0005038263727938862	0.5739673885032257	0.3626225653798189
mutant1350	0.0002442749925708482	0.4565943994953461	0.21349248471406407
mutant1351	0.0005126483347148595	-1.0657624695314312	0.05960535266423311
mutant1352	0.0004592099875723538	-0.7776567567037178	0.36726258293932995
mutant1353	0.0004651410153672732	-0.233301334572668	0.2393943713767292
mutant1354	0.00030319358520277567	-1.0644404053085927	0.35303720109330217
mutant1355	0.0003218418780316906	-0.8944199145703529	0.24951266473665734
mutant1356	0.000823655704113595	-0.728624686747393	0.22145083376092972
mutant1357	0.0003628257409306647	-1.3514729124739078	0.3348308926197459
mutant1358	0.000971925165852903	0.8067237227988051	0.3046658080460858
mutant1359	0.00028802287708646826	-0.9499335897736223	0.3939872356450254
mutant136	0.00021922829321063123	-0.5312535627205969	0.06175353971626167
mutant1360	0.00048186188641179465	-1.398775356226357	0.19035947653823365
mutant1361	0.001051559942606922	-0.6333751811878741	0.2806432805997225
mutant1362	0.0008535639967031499	-0.26627980209730606	0.32792013582373075
