Sensor	Abundance	Log10u	sigma
mutant1077	0.0008809910259868941	-0.8638117960881887	0.3530633902819265
mutant1078	0.00054908615592726	-0.2343573017369498	0.12063696904633477
mutant1079	0.0009044850634262005	0.7240541036873065	0.22122696803764147
mutant108	0.0006417288953281231	-0.59775792209949	0.33999615140740125
mutant1080	0.0007833891293746915	0.8524555609456637	0.3419593082082528
mutant1081	0.0011203474474307375	-0.18548659486659624	0.07378264116892218
mutant1082	0.00026151968518440735	-0.8654470808606568	0.15214807018402982
mutant1083	0.0005536345341330813	-0.836282323410252	0.05079243703842652
mutant1084	0.0004429494671911663	-0.15381913311787265	0.15428224321001355
mutant1085	0.00029067898243344807	-0.6909551264475372	0.07861877165114209
mutant1086	0.0007806478954818185	-0.3325656530093384	0.2505138445567326
mutant1087	0.0007098429380455123	0.6611478640012511	0.12312295905052849
mutant1088	0.0006798614437973165	-1.3668673818585186	0.19779577822637373
mutant1089	0.0007925738595919728	0.3898715473139789	0.26440968207780136
mutant109	0.0006989370077380565	-0.7282147157687627	0.18976398325818644
mutant1090	0.0008052838070723565	0.6529121956786677	0.23539683846151543
mutant1091	0.0006635616867221517	0.5739503953372043	0.3406803895745101
mutant1092	0.0009991626353488868	0.22674227461034024	0.09363292335937891
mutant1093	0.00035098332379609565	0.35156342576915556	0.1535862911400021
mutant1094	0.0007420625459535632	0.4761094364787606	0.16695656243580392
mutant1095	0.0009351888627183041	-1.4664212892883455	0.2833364835234826
mutant1096	0.0008296804711041116	0.08704097868285743	0.15761896108434825
mutant1097	0.0008479484896469504	-1.463823329217063	0.10465399290160929
mutant1098	0.0006616867084857635	-0.4724203099664921	0.05793869308980323
mutant1099	0.0003732253683781839	-0.06000094992371818	0.22501523732327922
mutant11	0.0007353027366805933	-0.05904656465516389	0.3266975528575127
mutant110	0.00028619285648063354	-0.655582513915565	0.3985220836911133
mutant1100	0.0010300138273213921	0.22598303185861934	0.38226673565693564
mutant1101	0.00027534947176834226	-1.251550212161026	0.16916517590952784
mutant1102	0.0005588593030869016	0.44552211776370143	0.2013391700512312
mutant1103	0.00047995991323279875	0.7779154623670865	0.12071266577716362
mutant1104	0.0005554507613302202	-0.7648822298902679	0.1855363530364486
mutant1105	0.0008310832236240512	-0.041157810123271465	0.28535248297772037
mutant1106	0.0005484976549783219	-0.14542294766886998	0.29341478729097875
mutant1107	0.0007534810050901898	0.24076718595844815	0.25649598063778023
mutant1108	0.0005946855396433992	0.031670511036515636	0.37427413421099687
mutant1109	0.0004958426926579725	-0.7110896968168133	0.05660771484207469
mutant111	0.00044131139260723996	-1.468653875198481	0.14807624203314834
mutant1110	0.0006420810709618589	-1.0804150013555045	0.25974041524828845
mutant1111	0.0006852339386329104	0.1949563021081886	0.265090974047539
mutant1112	0.0008755168796496012	-0.0025693060317977245	0.2009432654980901
mutant1113	0.0009775663491583136	-0.844976687821118	0.36781591117885143
mutant1114	0.000411986340876254	-0.6977655104583239	0.1795863839805671
mutant1115	0.0008194613671672695	0.06894268370415513	0.1178656937332024
mutant1116	0.00019433068162909238	0.5898910663038666	0.1255896654712818
mutant1117	0.0007881347836621793	0.07116402183645909	0.3397681870122607
mutant1118	0.00042347219472652856	0.15018934475803003	0.1603643056355929
mutant1119	0.0008623176523838189	-0.9262108068697682	0.12666397333732138
mutant112	0.00038485193740270794	-0.2710470601128967	0.25154702973578213
mutant1120	0.000746910938183427	0.6756091019947243	0.20555166298230104
mutant1121	0.00033305597462917046	-0.5050486302082966	0.12139999419895263
mutant1122	0.0008951251474086486	-1.1495309028505485	0.16708369698297493
mutant1123	0.0007617462623832162	-0.20795960002123826	0.32057992760762793
mutant1124	0.0007415888953864246	-0.03554421607866565	0.14023164026393908
mutant1125	0.00026300468143807405	-0.18646816491716822	0.1515530744028738
mutant1126	0.0005108458044645769	0.2229845434157942	0.33179784370625953
mutant1127	0.001007308044241909	0.025091193798790767	0.16825031336383275
mutant1128	0.001102856711484873	-0.621453782854651	0.06916044698776867
mutant1129	0.0007180433138069878	-1.4295400194418315	0.0912323689004029
mutant113	0.0002547473152133158	0.025130422781087347	0.3917106668154656
mutant1130	0.00068212098035172	0.6889446570153677	0.11056542971455807
mutant1131	0.000353453418122635	-0.6014269265393312	0.2344526434878722
mutant1132	0.0006579466011810231	-1.3112983592477703	0.26634582276952057
mutant1133	0.0003923265213968275	-0.5801494090468609	0.35996819208651076
mutant1134	0.000625344892532858	0.6880775148064631	0.38450514386803236
mutant1135	0.0010880961216644797	-0.04935532835146961	0.10191533336113928
mutant1136	0.0009878524401541447	0.839157885653298	0.07919264878359344
mutant1137	0.0008587745770515246	0.154444958558265	0.34611778698480644
mutant1138	0.0010308967689088297	-1.4379643512236342	0.2914333073860389
mutant1139	0.00027832386466666766	0.6747226457707116	0.35115969920627316
mutant114	0.0011050641263288896	-0.6431972026419498	0.298799293321032
mutant1140	0.00024936875808071417	-0.9581357969312754	0.3255127041241509
mutant1141	0.0010429489728665143	-0.9083678091250457	0.2827252592848374
mutant1142	0.0005696196012205915	0.5171082390552293	0.17927961547383126
mutant1143	0.0008146987991128935	-1.3577690782499088	0.3189767514613885
mutant1144	0.00045307537777365925	-1.0231149362711722	0.06796041697960664
mutant1145	0.0002694066838574863	0.7180993877644957	0.2669999634551765
mutant1146	0.0007097519113622924	-0.26882860734497327	0.21184024384206152
mutant1147	0.000587184141218833	0.5278585898474497	0.33045289741843487
mutant1148	0.000489578649771298	0.8523513926495898	0.32041088036376886
mutant1149	0.0010421126421380857	-0.3447093398522181	0.3145524771528985
mutant115	0.0008961282453756398	0.21163841866625144	0.28086060486077036
mutant1150	0.00040034345789561346	-0.9206532782241966	0.2797013879595875
mutant1151	0.0010261866579695585	-1.449977305014115	0.26833886782647637
mutant1152	0.0010822181013013417	0.55280999953193	0.24955360838378787
mutant1153	0.0005451734885109137	0.013878919323228267	0.3623893482858527
mutant1154	0.0009264184884475978	-1.0161041929216426	0.24010113748690354
mutant1155	0.0004961744295092595	-0.030923966890169075	0.18198669629840453
mutant1156	0.0010974948798466078	-0.7473053428981172	0.3528566199538289
mutant1157	0.0009340330541998588	-1.2317418755119864	0.36054102183001036
mutant1158	0.0010502175019340043	0.2157635247489209	0.3884404933704956
mutant1159	0.0002611076081235952	-0.6730431063959231	0.17381066865248335
mutant116	0.00028212147072199456	-1.1670133058731762	0.11192169636477373
mutant1160	0.0008087688975270597	0.462490423013699	0.24092316797458768
mutant1161	0.0009563034823351557	-0.9977507313860015	0.10953075707189949
mutant1162	0.00019405301680641652	0.7526724332157224	0.21709180373262993
mutant1163	0.0005602904423352793	-0.5844582357742585	0.051736582501946404
mutant1164	0.0006472924194393273	-0.061578628684187064	0.17873441048004962
mutant1165	0.0006995307322190172	-0.88141022564602	0.11515902747998258
mutant1166	0.0006543882470718779	-0.4346444393375255	0.2657534688784601
mutant1167	0.0008097065252621153	0.4051325261561014	0.24963170054750966
mutant1168	0.0008184547439638092	0.28409429027820643	0.2766009822143674
mutant1169	0.0004942330903655742	-0.09158514376206606	0.24243183829158038
mutant117	0.0008099533481843984	-0.5158735929592495	0.24397052573241956
mutant1170	0.0007040578063222375	0.46191108007324777	0.059772890227791864
mutant1171	0.000987584747816675	-0.8302345214765816	0.1219595065152559
mutant1172	0.000586295147183734	0.334459167886072	0.2656473488904069
mutant1173	0.00033243542825868	0.2526330188043875	0.34098343619494087
mutant1174	0.00018941570708289377	0.48404181489387277	0.3023617768118602
mutant1175	0.0007341318987590599	-0.6513942663037352	0.36999892178905774
mutant1176	0.00040726359482604166	-0.7010269282825202	0.05388893292349989
mutant1177	0.0007460402986274999	-0.825097379530447	0.3853538895437733
mutant1178	0.0008780583298655806	0.15718426717380463	0.2522907292746848
mutant1179	0.0007558155085848501	-0.676856521855524	0.2315672387405341
mutant118	0.0003486477104394871	-0.23611440488265845	0.184339871641711
mutant1180	0.0008845180739072221	0.1911793135488753	0.07271028307863182
mutant1181	0.000656497292067077	0.353149642388366	0.30148035756274744
mutant1182	0.00020247376908313816	-0.8790209141811873	0.33262311970625796
mutant1183	0.0010912768036391255	0.09052988403125806	0.0571885540936331
mutant1184	0.0008722207688703006	-1.0603445351287715	0.2162995499613657
mutant1185	0.0003061393420690837	0.22496200697281887	0.11196727615597499
mutant1186	0.0011048576610996686	-0.17350522307079141	0.16918625817027766
mutant1187	0.0005569526010880181	0.3208780442565622	0.3229834861958876
mutant1188	0.0010455022091598336	0.5081704702929795	0.0519292526762825
mutant1189	0.000417024423750914	-0.737720462295317	0.32754122841114236
mutant119	0.0006251784688490093	-0.5122769848989156	0.06903007677197853
mutant1190	0.00032131998359518716	0.7636472334539373	0.06750623075507199
mutant1191	0.00030780665354167584	-0.7891476267919272	0.27866336397381336
mutant1192	0.0006610062515011699	-0.20871503745435338	0.1042588162259156
mutant1193	0.000986132254456754	-0.7286537338897054	0.1502884704553007
mutant1194	0.0004463594589077479	0.34577943532295863	0.35408839929412944
mutant1195	0.0010877016559612724	-0.6053331493531541	0.1160246874755371
mutant1196	0.0008095025906983551	0.8430765298661975	0.1565857480350264
mutant1197	0.0011139512974959202	-0.6536715221496204	0.37351914981552037
mutant1198	0.0002990670236677896	-0.6602551121739317	0.16379820082188049
mutant1199	0.00020017940274097627	-1.4393674544527104	0.3942907476999029
mutant12	0.0010072628093275272	-0.4497016871234494	0.13170008843406322
mutant120	0.0004650128192583322	-1.1717335549542829	0.1718625884546663
mutant1200	0.0009777473174986354	0.4491324390201896	0.2614033316854725
mutant1201	0.0009604029714050073	0.29895165240419197	0.3849707386924722
mutant1202	0.0007709033536353754	-0.7532737411537752	0.2674553744514973
mutant1203	0.0008954651347589798	-0.17462598496248938	0.1959571757714258
mutant1204	0.00030078351910359805	-0.14955605306427922	0.06411369645432478
mutant1205	0.0006029913357345798	-1.352154301946536	0.29858267067971944
mutant1206	0.0008305288043619461	0.06735073450335904	0.16562506288138384
mutant1207	0.0003999160064249606	-0.6477027768710871	0.2401877599359234
mutant1208	0.0010089116369539702	-0.11286221242627925	0.13623649521617862
mutant1209	0.0006400007611492601	-0.7553498409944644	0.3193404287640108
mutant121	0.00030109626058326416	0.03873529622528071	0.21766929882116404
mutant1210	0.0010261546412942476	-0.6260653841059128	0.1679025771265475
mutant1211	0.0007523328412085434	0.10701726982542703	0.08658075314242053
mutant1212	0.0006131190679061348	-0.478269525897397	0.13501346947316994
mutant1213	0.0006037786460745975	-0.6752720021866817	0.2961899791569562
mutant1214	0.0002699084243815142	0.887927801968659	0.24167365173182476
mutant1215	0.0004679165997591685	-0.5563132351441824	0.2564206640772996
mutant1216	0.00041761028984662924	-0.9367629977329827	0.37702064882399283
mutant1217	0.0003104318873412872	0.8693178829549169	0.0625617107789674
mutant1218	0.0009216224973863902	0.23961211387132764	0.08454552856274737
mutant1219	0.0007412153113342829	0.7977521734643336	0.17988824320014968
mutant122	0.0009026485152739333	-0.48341245836427293	0.09838124340810935
mutant1220	0.0007072121806954559	0.4476971013268556	0.153891145023101
mutant1221	0.0009997764112395628	0.6883704636136292	0.2373169374631951
mutant1222	0.0003060745635400473	-0.9027046366948418	0.22610387584910097
mutant1223	0.001015441643029644	-0.2170138413255438	0.131463230984966
mutant1224	0.0002678649308006823	-1.3986664174640242	0.08914895448490692
mutant1225	0.00047480157546459347	-0.5186789662251055	0.2990896124273474
mutant1226	0.0003501518609874932	-1.15752584458614	0.2639624845430884
mutant1227	0.0007847911484884726	0.530427771497973	0.23095453564200658
mutant1228	0.0006769896793333378	0.797010447205095	0.3085474187775089
mutant1229	0.00102348277458436	0.6245648274971352	0.16456952306399142
mutant123	0.0005252410999430415	-0.35559350320370653	0.20711874324833246
mutant1230	0.0007266592660865458	-0.8122827410835104	0.22912124304978987
mutant1231	0.00022436273931705945	-0.11674685747036961	0.056741631262107406
mutant1232	0.0011074568443629512	-0.9109751051214767	0.3551036105337031
mutant1233	0.0005720596855527809	-0.07073606326683213	0.2835179210576561
mutant1234	0.00028113312233184965	-0.9351932050508219	0.12051689344788817
mutant1235	0.0005318965061987113	0.835212721093944	0.34042751736366095
mutant1236	0.0003359599890843164	-0.2882995363251679	0.2584689656020955
mutant1237	0.0007203873247009716	-1.2942215922175635	0.0995363068165763
mutant1238	0.0010310355637786655	0.8024980487968292	0.38467373427329254
mutant1239	0.0006920475257041137	0.18005594023042693	0.25267284827362857
mutant124	0.0004564479310210513	-0.5824391995332854	0.22158116162462954
mutant1240	0.0003301142881514587	0.05998780714033525	0.13887396030883165
mutant1241	0.0007611368931169735	-1.1916405119267364	0.0778337646303043
mutant1242	0.00018950232944729903	0.7088405845517833	0.38985262519350167
mutant1243	0.0008708152409583957	-1.2125527991672653	0.10894194656781298
mutant1244	0.0006270312614150448	0.07498114726581062	0.2437610111504261
mutant1245	0.0006670151527205277	0.5620971329477253	0.17435194324232772
mutant1246	0.0007331650577743581	-0.3152994452989888	0.101996911459773
mutant1247	0.0011243344133486427	-0.3428147296401445	0.10581665318271807
mutant1248	0.0005195888675186668	-0.9297671202075385	0.06434705564446139
mutant1249	0.0011179240439078	0.8018750011943356	0.27679084785998365
mutant125	0.00023193353026293074	0.8322808859786348	0.3194405887129359
mutant1250	0.0001907491656296573	-0.7791484835932435	0.18422235210430377
mutant1251	0.001083344921794929	0.2678988656746968	0.38352969083356236
mutant1252	0.0006160657702191151	-0.686632979524744	0.16450266422667167
mutant1253	0.0008219427999537683	-0.22381651594333252	0.08669315090762184
mutant1254	0.0002906230971933768	-1.0983828265600564	0.23468736521879485
mutant1255	0.00047200083640413284	-1.3117726478262206	0.2629762092820985
mutant1256	0.0010445731706964908	-1.2825829605297376	0.12722732932618575
mutant1257	0.0007734073739213501	-0.6589190063449036	0.26850318170059434
mutant1258	0.00045645155057439946	-1.3764383596663543	0.3541428494295917
mutant1259	0.00046955208635339994	0.3471477304628594	0.25055654305241204
mutant126	0.0006237746991342561	-0.830127418810471	0.292164125113843
mutant1260	0.0007612561924275293	-1.12439452692294	0.25918685754236714
mutant1261	0.0002978760243412027	-0.22953309312669457	0.07746451077616996
mutant1262	0.0005859950004011669	0.827488234693325	0.16362775144774677
mutant1263	0.0002560460767966437	0.8017629492560485	0.12668545001173748
mutant1264	0.0001973925893142508	-0.482724239245109	0.23296839115821416
mutant1265	0.0011165188119011385	-1.1940318233578648	0.22482730747742496
mutant1266	0.0007637406538907563	0.10096737384520815	0.3014123460212921
mutant1267	0.0010982023935385012	-0.9077143397099094	0.2639792464710217
mutant1268	0.00032172229736614823	-0.3383927963948705	0.17330049718135435
mutant1269	0.00020668054144475773	0.596715595181109	0.26808250872160516
mutant127	0.0007704787273397832	0.8203284511565223	0.06434982012286586
mutant1270	0.0009244656559524782	0.832183321551998	0.18126220801109694
mutant1271	0.00042710026332027	0.21784687557410032	0.22792232953634217
mutant1272	0.0010114574956986999	0.8281810617050573	0.23536842317340556
mutant1273	0.0010507111111804311	-1.2097834793410485	0.1644609198235553
mutant1274	0.001058518021005294	-0.5099767576011724	0.10746315616758734
mutant1275	0.000458183667649782	0.8169078115749819	0.2168049288302777
mutant1276	0.0010922762032513683	-0.17626921740056645	0.0585632018975229
mutant1277	0.00035786199949669223	-0.47960415982744564	0.0515525069330995
mutant1278	0.0010906082196715013	0.07745450981226498	0.14678625701257392
mutant1279	0.0008151642810603277	0.03412590814241101	0.13242843198474233
mutant128	0.0008530342753747439	0.7880255647981258	0.33539157694610006
mutant1280	0.0002455274872406242	-0.0406074824514262	0.23314651903252281
mutant1281	0.0008050129333668629	-0.5778137951723331	0.11279279877366631
mutant1282	0.0007264065860494137	0.4970162942500833	0.05344209235714581
mutant1283	0.0006997253509780813	-0.405161719062217	0.111259182720684
mutant1284	0.0005775587020578262	-0.7330252331603777	0.12650915832603774
mutant1285	0.00022844996964030935	0.03764771737989547	0.21924568802849925
mutant1286	0.00020321541752808548	0.6569658018005349	0.06591700006948775
mutant1287	0.0007947690085156381	0.23166301836832126	0.18443397911513737
mutant1288	0.0005610630755354874	-0.06945681490187017	0.34404856367419945
mutant1289	0.0011049201194784847	-0.9653192880652965	0.12415361015235588
mutant129	0.000263112856445689	0.5380074313405645	0.11080875458452175
mutant1290	0.0006052101368460963	-0.1568742198453219	0.13378388174542594
mutant1291	0.0007016010717205683	0.012258977248687186	0.2921180766243766
mutant1292	0.0009500953119047696	0.0414076041397351	0.3258670819428514
mutant1293	0.0010779519938984	-0.30034267922646385	0.1992719409567088
mutant1294	0.0008949623791981128	-0.796076017401861	0.22947530282824702
mutant1295	0.0009042754406965466	-0.07521880867594466	0.19296009177998796
mutant1296	0.0010981357622760052	-1.225631834771472	0.05976334160400227
mutant1297	0.0010274928782918072	0.2843769808721184	0.38937544896552034
mutant1298	0.0011263385539012388	-1.2070053896081456	0.19282151210626575
mutant1299	0.000618327911414655	-0.36671605031996	0.31334224891811174
mutant13	0.0008684544052046123	0.27529557870936094	0.1678790972298046
mutant130	0.000213452514068122	-1.047853472103478	0.28081006849161505
mutant1300	0.0011138681996898422	-1.0246168632534218	0.09761105387755663
mutant1301	0.00035805299569946725	-1.2452219441519305	0.34421260880543564
mutant1302	0.0010983364823438002	0.10664819938013315	0.32685371002588215
mutant1303	0.0008465316425416856	-1.0832385631653074	0.2173396342886461
mutant1304	0.0004408562469805676	0.3229962318219215	0.33494193609669926
mutant1305	0.0005743445690865133	-0.8514263361893678	0.308558157214312
mutant1306	0.0006835100029605287	-0.34596713143378977	0.11998618260528877
mutant1307	0.0011142898637804468	-1.3196871294165975	0.3835244560976383
mutant1308	0.00046593344976369127	0.06729407688895983	0.24401339091985552
mutant1309	0.0006824089566155063	0.7083051235965838	0.13360565710095962
mutant131	0.0007600338289801082	-0.07350850782081864	0.07348398028120548
mutant1310	0.001036561337181531	0.6475316763750913	0.28983214358286974
mutant1311	0.0010993469967195428	-0.7393318533585513	0.20420640531028228
mutant1312	0.000704518013252053	-1.3969733517075384	0.3136992346149458
mutant1313	0.0010682541889891362	-0.5440676773996045	0.14298410109440435
mutant1314	0.0009402963683026868	-1.229220256453851	0.21820166959448645
mutant1315	0.0008013082134045157	0.8012325287007953	0.2499524886424377
mutant1316	0.0002638271921417188	-0.4334715876820845	0.17059779621384974
mutant1317	0.0003668372957710469	0.13816259682736476	0.25197160326070334
mutant1318	0.0008104986718245547	-0.3318677884998624	0.26405822828847364
mutant1319	0.0006448793303323497	-0.5212635774138867	0.15030883072410556
mutant132	0.00045139678107141524	0.31508484848472884	0.3310000540402073
mutant1320	0.0010302808787223713	-0.23709019252949837	0.2652998174234319
mutant1321	0.0010609216132389239	-0.4287891924511864	0.19565199696356284
mutant1322	0.000819852455989737	-0.6938556668869182	0.2536453211362932
mutant1323	0.0003153395571228804	0.3271174535101271	0.3670690147912054
mutant1324	0.0005964230157225614	-0.9955829308867565	0.31053238008627904
mutant1325	0.0008811189796367224	-0.515656979894188	0.0549641724371024
mutant1326	0.0011132864466987167	-0.9720274179038682	0.1541352397408115
mutant1327	0.0006560665008421733	0.08183262993889251	0.05110450967924244
mutant1328	0.0005754089165535686	-1.0094283564650501	0.12417236283813106
mutant1329	0.000962300069809847	-0.29533139377987805	0.13069513958409468
mutant133	0.0010655620616120997	-0.8299202798742339	0.3065247591934624
mutant1330	0.0004002840785752777	-1.0689761925121892	0.09209857912774491
mutant1331	0.00026573111550451996	-0.8766133858718981	0.26919045658390833
mutant1332	0.0009537021096008158	-0.49314670242486947	0.22983445362030885
mutant1333	0.0005469442432645403	0.8380674552035767	0.21701456783671186
mutant1334	0.0006211705433957993	0.7505491728441287	0.1312785482207034
mutant1335	0.0003650499552408961	-0.5580067419845491	0.19369636486915237
mutant1336	0.00037503553797854666	-0.5021176868380307	0.09795514744146938
mutant1337	0.0009674654985626416	-0.9188455927605211	0.3688809579726727
mutant1338	0.0009235267353372982	0.7634789061716267	0.16718793441096438
mutant1339	0.000902591114184979	-0.4326344295785818	0.24835366890761812
mutant134	0.0011312554661275104	0.540058667020487	0.0647672123040061
mutant1340	0.0009080793149933561	-0.2978059914011506	0.15862467126829602
mutant1341	0.001004702715290256	0.5501429371138209	0.0951293555783013
mutant1342	0.0007186224005284194	0.381080185799048	0.12081801312765175
mutant1343	0.0005322004487724895	-1.3932907169207067	0.24590777205960546
mutant1344	0.0010834518422686802	-0.19519302046029452	0.11883283349303538
mutant1345	0.00046811096560538286	-0.14415810814550167	0.3590614932238841
mutant1346	0.0010347514418789301	-0.06730228700021401	0.20147788817722262
mutant1347	0.0006767144163568887	-0.008985869473674635	0.2508798814267789
mutant1348	0.0009601589706654633	0.6034002623011658	0.17695732077083554
mutant1349	0.0010372136369758863	-1.260931638806482	0.2460704291435989
mutant135	0.00028754805547399323	0.6026196493152893	0.3775955686864782
mutant1350	0.0006111581319558334	-0.7678032451182594	0.18439658064808317
mutant1351	0.0010315010572482992	-0.621743537224012	0.23955474483971245
mutant1352	0.0009439737611866636	0.22129832519579584	0.2242767862384621
mutant1353	0.0005865040383399498	-0.5181714804871924	0.3958744444480541
mutant1354	0.0006069636063851531	-1.026888840686599	0.3829040993115748
mutant1355	0.000764520189223467	0.16934996059361507	0.36997956789837577
mutant1356	0.00024139351946386877	-0.8276143674883345	0.0925414894913274
mutant1357	0.0011096458301540005	-0.8070796039045959	0.385891574983253
mutant1358	0.0007456378969857828	-0.1264325218489064	0.26865814654528514
mutant1359	0.0006830857314583801	0.35103156062635765	0.08577451775343582
mutant136	0.0007068993400258347	-0.570065353898488	0.244352498470439
mutant1360	0.0008677651852249237	-0.9008820597370379	0.13786345991551804
mutant1361	0.0007789198613095421	-0.2658632439130826	0.21324282812161638
mutant1362	0.0002474592024424697	0.7880719700787391	0.29773207775268384
mutant1363	0.0008097923567773778	0.04234022596033071	0.2759140214294985
