Sensor	Abundance	Log10u	sigma
mutant1096	0.0010548857922430964	-0.8225591208269998	0.10718753149382915
mutant1097	0.00048371746306902767	-0.8656528837304628	0.36767051989480587
mutant1098	0.001028879459522893	-0.6714424265569209	0.22207732032638805
mutant1099	0.0009952460331301635	0.7949382938226712	0.2963061549444159
mutant11	0.0003968205481545073	-0.34861684848412366	0.3664759295062656
mutant110	0.0004254562933229464	-1.1535330978220741	0.07384495475165388
mutant1100	0.0008838247944277883	-0.5985577115978985	0.24716748064703015
mutant1101	0.0009328130701607187	-1.1317856771891295	0.3699683245902218
mutant1102	0.00041341508196174255	-0.2934434280029148	0.10808584266623081
mutant1103	0.0004392688706095045	0.17591989003365605	0.09247504303787632
mutant1104	0.0010011240497661577	-0.8824296832430756	0.17272156457797816
mutant1105	0.000902086326792735	-0.9374716363961338	0.18564653784738827
mutant1106	0.00041621785497157143	-1.4892368696143465	0.1762304183122439
mutant1107	0.0010895801926038427	-0.28738820201198956	0.34844892866198934
mutant1108	0.0007662225688336705	-1.475787158162186	0.11861154097069261
mutant1109	0.0007991073821069804	-1.165423023955808	0.1647693361927735
mutant111	0.0004580647793814041	-0.7943180997823527	0.3405898963670564
mutant1110	0.0005146476774712571	-0.5337378504024337	0.1492585170580098
mutant1111	0.000866734907976248	-1.2245930671100522	0.0900233119060159
mutant1112	0.00035167355352210694	-0.28614011223733304	0.26538816233540163
mutant1113	0.0011159036882474505	-1.1631949768435392	0.37782057767248983
mutant1114	0.0004938677546424305	-0.9271545548583318	0.17332800678706634
mutant1115	0.0003325820279356068	-0.7286985481972168	0.3287728825252886
mutant1116	0.00039434229569496884	0.2689344211410032	0.19465265807958787
mutant1117	0.0008602831441075096	0.286856698714832	0.15663210523442295
mutant1118	0.0006945968859558887	-0.32329180548887604	0.13373148527798706
mutant1119	0.0005013013231805215	-1.2480770173678923	0.3685479409718303
mutant112	0.0010119184229218882	-0.4863857109147509	0.19359529067181352
mutant1120	0.0004882253399202669	0.4926332351314995	0.18146810348045372
mutant1121	0.0005441151231933616	-1.4405770594224288	0.11892435979238178
mutant1122	0.000560103795535575	-0.2001765257953021	0.37039732041834966
mutant1123	0.0009874018881407011	-1.1492953833388697	0.21293336404735003
mutant1124	0.0005160414106928412	-0.9923426696701965	0.35706698603137016
mutant1125	0.0006321146471545235	-0.5822382227479191	0.2167566408242863
mutant1126	0.0010080268178340366	0.46212862616907624	0.3856593873156784
mutant1127	0.0006918444587899192	-0.9797191543692333	0.23803829967421114
mutant1128	0.00033556066222273964	0.7503189007206492	0.3238163679040284
mutant1129	0.0010247710741627116	-1.3370050400458382	0.37520257254825456
mutant113	0.0005237349315568067	0.2963268401134145	0.35369594232166957
mutant1130	0.0007658840083664798	-0.6392838060538492	0.3960898006776784
mutant1131	0.00023091885530949065	-0.3902387605426154	0.23331760954094644
mutant1132	0.0011395487493830194	-0.4725837661838146	0.19440431181724077
mutant1133	0.0006256790324377073	-1.476059889951108	0.2083407770002514
mutant1134	0.0007374407737429491	-0.98391043794304	0.3424094843331025
mutant1135	0.00045037857722217737	-0.25181044728225843	0.24588917083261214
mutant1136	0.0010575556169638756	-0.24895829612481069	0.20204522773151234
mutant1137	0.0009322042152944774	-0.3276394559334179	0.3807411441166566
mutant1138	0.00020090406032148385	-0.43349775891886777	0.3754404299301669
mutant1139	0.000557234785978362	-0.6240382871724448	0.3325591446977785
mutant114	0.00047855519022635965	-0.5150695488246386	0.35986852701247785
mutant1140	0.0003557070769780622	-0.12039521838542333	0.09650653354525918
mutant1141	0.0010050992553398443	-0.11703549511544264	0.3664705133484067
mutant1142	0.0003779225426742128	-1.0817639374403158	0.0804622470362846
mutant1143	0.0009554489173671217	-0.8250595884455176	0.3022607594947882
mutant1144	0.000596422267689823	0.4103814238669563	0.26963513263734956
mutant1145	0.0010140924189610161	-0.36031030810249187	0.20097315983628294
mutant1146	0.0002569533493741049	0.7248388286463641	0.1488476717052954
mutant1147	0.0010666513603207683	0.2625169339833373	0.19772790721890876
mutant1148	0.00040299416430916203	-0.08488375287196237	0.10874987720710202
mutant1149	0.00021594477534184824	-0.9568916140777264	0.050145156427313764
mutant115	0.00039333491482032134	-0.14519714964639574	0.06611129201027298
mutant1150	0.0010293521633859245	-0.11602661119503677	0.28983643992576874
mutant1151	0.0007016486712355415	-0.10606419271246836	0.1097718506873684
mutant1152	0.0011429038091847028	-1.3567660788938174	0.34203884943542984
mutant1153	0.0009659761963135737	0.43746624979164506	0.33744704001241976
mutant1154	0.00035484141756075274	-0.9489353458131874	0.06066145230904702
mutant1155	0.0009206400802646461	-0.04991072054816015	0.30613799242546635
mutant1156	0.0003790133674299863	-0.587063705419588	0.10160945705755293
mutant1157	0.000580739245566047	-1.185252033971664	0.19768337793038826
mutant1158	0.0010474928421602277	0.0643225205468998	0.16093761224608857
mutant1159	0.0009633921894775362	0.6224014845918968	0.1831020525881603
mutant116	0.000791423889301189	-0.46701717139768384	0.10525706093265873
mutant1160	0.000657087332840468	0.15604416355220252	0.2794044310298776
mutant1161	0.0010262790963327516	0.6100800749462554	0.28680932084852334
mutant1162	0.0003403353696479255	-1.1721227909826286	0.28276209634822774
mutant1163	0.001016615793781446	-0.19801097563512893	0.147848191568301
mutant1164	0.0006527658537779106	0.09019311966161081	0.08855015730028465
mutant1165	0.0009465297833223104	0.09111303280737326	0.35930425613979616
mutant1166	0.0010787856449282994	-0.5663516655536992	0.25708375318622384
mutant1167	0.0007455167989740282	-0.7478849341055449	0.2683321625096128
mutant1168	0.00022735697828849384	0.34848711708179425	0.1876022106142024
mutant1169	0.0005333335340675441	-1.4953471648193764	0.3435837376812865
mutant117	0.00035988019148574174	-0.9724358124386786	0.36865917549686594
mutant1170	0.0008822835116304321	0.10695825294768513	0.3086058703733074
mutant1171	0.0011175420495298297	0.7669865897030821	0.2925771823726523
mutant1172	0.0003352429140357616	0.8195803237872736	0.07741558056172064
mutant1173	0.0003166838751496835	0.283886672101765	0.1539463253441939
mutant1174	0.000586287476367156	0.8578822786906843	0.25538058559281124
mutant1175	0.0010408388391189222	-1.002919795436739	0.14314035331045055
mutant1176	0.0005512691587851477	0.03162386486141422	0.33339907567098326
mutant1177	0.0004306180125153021	-0.1565186154814937	0.1477563990379461
mutant1178	0.0003952874455417239	-1.0519834910104122	0.2855117770773216
mutant1179	0.0006914698784053824	-0.05056788603966722	0.3296210880020336
mutant118	0.00102661438804836	0.5597632810269828	0.3836171233382673
mutant1180	0.001056490383678117	0.4705589260277223	0.23571459364728226
mutant1181	0.0006418733881285661	-0.2153239403462519	0.11567733913075373
mutant1182	0.00025978420958133963	-0.23333441005969724	0.3317863752706239
mutant1183	0.0004236613708008755	0.531228992343233	0.35171054353512776
mutant1184	0.00020732139479785825	0.42453858283925894	0.3967494509946351
mutant1185	0.0010685103694592093	0.04915970156506844	0.12576962089423038
mutant1186	0.0010472261796531516	-0.72003513271085	0.07963042195369073
mutant1187	0.0003695108640636442	-0.48009706299049104	0.2636241473133872
mutant1188	0.00029739677544650726	-0.13885323205836753	0.22791286536137995
mutant1189	0.001085675785305608	-1.304826078850744	0.3091918152974284
mutant119	0.0005203971598553574	-0.30749491221498104	0.21074637772537752
mutant1190	0.0004426326955209317	-0.24626440651168346	0.30634642146290464
mutant1191	0.0007405910242674251	-0.565818579890746	0.3439991010118575
mutant1192	0.0002525186227527673	-0.5404724141591964	0.251324267698495
mutant1193	0.0003070201469379738	-0.5142874980608579	0.17616422805217075
mutant1194	0.000762178083314914	-0.9950689392401729	0.11152506488802955
mutant1195	0.0006181609090168532	-0.23234327015281964	0.30285880435355667
mutant1196	0.000989008886627366	-0.9296714325222202	0.2249689247818249
mutant1197	0.0010346287132790245	-0.6048378782853557	0.2143715403807625
mutant1198	0.00027081140213268515	-0.2717015849873383	0.2120550202672068
mutant1199	0.0011358237145754743	-0.6122302421785073	0.1635488331359286
mutant12	0.0010447321372221484	0.15520659552391014	0.08291095277899718
mutant120	0.0009112020768032084	0.7173870832190579	0.09845075965314026
mutant1200	0.0007505441442542724	-1.1945852107204724	0.23894694667921412
mutant1201	0.000995118726661523	0.8032164276121958	0.15853034910745006
mutant1202	0.0011325998261086804	0.2165831045278641	0.1804402463424688
mutant1203	0.0011062030085887858	-1.1569956124214782	0.3298834774136464
mutant1204	0.0002399819765763893	-1.2619647247217094	0.17143374563620337
mutant1205	0.00044538646425908005	-0.38585806481274987	0.10281166228184435
mutant1206	0.0008624896002469649	-1.3532347007202872	0.08814729769939744
mutant1207	0.00025711070329348444	0.11356488758442462	0.3024017847899572
mutant1208	0.0008476752585036729	-0.9069620174669993	0.3056926817017243
mutant1209	0.0002531116947012767	0.0778292243639529	0.11863138765283406
mutant121	0.000564867468805998	-0.42472733335307145	0.3039732444241159
mutant1210	0.00030011650671135474	-1.4131212832161602	0.10996549139981943
mutant1211	0.0006485218658317317	0.28412685221667555	0.28772343748979634
mutant1212	0.0010520683448070373	0.5394598347390089	0.35531453794556866
mutant1213	0.0009602358338040607	0.7372883207938323	0.19475832574729196
mutant1214	0.0007061325079013091	-0.6922876823607944	0.3084432708149097
mutant1215	0.0006949403085967494	-1.3706760330009042	0.08396459808280402
mutant1216	0.000883642526268078	-1.2228426953102636	0.3444241582661434
mutant1217	0.0010264256183758142	-1.0666533671526566	0.2796573610277439
mutant1218	0.0010023064824398993	-0.9319548689779817	0.12436778532022622
mutant1219	0.000627561362771611	-0.2800659634892466	0.12412483729317936
mutant122	0.0006186455282660374	-0.7585884319082418	0.36888234792341745
mutant1220	0.000349267385402336	0.18940267639731778	0.13106341452739795
mutant1221	0.0009357653080370138	0.4551042681428952	0.13368435334506823
mutant1222	0.0010042615479742725	-0.2652976247665164	0.14513625236935274
mutant1223	0.0005627786841885248	-0.12145309561819762	0.11363527864489915
mutant1224	0.0003330597736031151	-0.258995389761113	0.19713455205818314
mutant1225	0.0010557750514944358	-1.3364277875496584	0.08397432625807992
mutant1226	0.00046181635057727054	-0.5928640269006769	0.296513678337748
mutant1227	0.0011177449815368355	-0.18863881612308986	0.3164548419179567
mutant1228	0.0010438081714601822	0.01823487721279471	0.21052174816885005
mutant1229	0.0008981532635373632	-1.1376584776568741	0.38770426758823
mutant123	0.00029156864730848266	0.08771314329057067	0.22631059816472154
mutant1230	0.0006331085334255227	-0.8631091578418136	0.22741914025775511
mutant1231	0.0005865135077645361	-0.25134748154504205	0.3563042430863042
mutant1232	0.0006356838433748038	0.4805699493818354	0.3210363658174623
mutant1233	0.0009272665446841423	-0.6912099366741854	0.07195640298667168
mutant1234	0.0007889722216295927	-0.6794942575578666	0.37017169141729594
mutant1235	0.00040860613813420134	-1.41168073637424	0.3052217617166339
mutant1236	0.0009827471480032702	0.8314257821087949	0.23299011760425797
mutant1237	0.0007240690274590392	-0.21182379530852957	0.2584378623612627
mutant1238	0.0010856763970068888	-0.47009052461283374	0.2543700159212347
mutant1239	0.001123275116269404	-0.8751232814446974	0.10417306490199096
mutant124	0.000519410892788637	-0.3364545924238347	0.14419707943401072
mutant1240	0.000997767737797947	-0.21043347251237354	0.23434850461299456
mutant1241	0.0008714470816499732	0.40766582459020095	0.28093406464419435
mutant1242	0.00023054651084843865	-0.7392534829498599	0.2930450669963546
mutant1243	0.0010830073444338044	-1.347858761980766	0.28913008617205965
mutant1244	0.000799342497203836	-0.22914597902722744	0.1448868346656048
mutant1245	0.0007031154142416906	-0.8691552698360224	0.17083706883794625
mutant1246	0.0002672936868496714	-0.120375675754272	0.28264193594971676
mutant1247	0.0008144230872555124	0.12225343022291857	0.28359500209233385
mutant1248	0.00067586456112478	-0.9274812517118656	0.32729597060791454
mutant1249	0.0007418190916321909	-0.5982776643548976	0.29369315819826247
mutant125	0.001102240635512829	-0.14231034753907723	0.13690000002333158
mutant1250	0.0006782021344321085	-1.1201753574294628	0.05231502660289745
mutant1251	0.0005659779781467154	0.3848731473068052	0.2139038710535064
mutant1252	0.00022715829458671777	0.6053645105190495	0.33849065279596646
mutant1253	0.0003932069535073725	-0.5985888896510109	0.10742118866546282
mutant1254	0.0004804470547932943	0.35324591223180457	0.37675537647972307
mutant1255	0.0007463721782764196	0.29250682169717424	0.054479837278500136
mutant1256	0.0010544363578106882	-0.26438951398298394	0.08143461634385978
mutant1257	0.0008151767406824885	0.13225426402115859	0.37582719556594346
mutant1258	0.00041054736862441825	0.019225454421280874	0.22513954561128713
mutant1259	0.0002607964054142399	-0.2850138348886262	0.2731137484396199
mutant126	0.0004996808345990491	0.4688279741819783	0.3235387128969713
mutant1260	0.0009364176314979275	0.25112139346731666	0.27486732091111815
mutant1261	0.0009405517490219541	-0.6773272580090051	0.3257202939967409
mutant1262	0.0003746323444109601	0.8627675932106249	0.3840865893018138
mutant1263	0.00023218773105508956	-0.5118511520327407	0.1949838106674015
mutant1264	0.0005214541249700461	-0.3137077009470579	0.07954475693289793
mutant1265	0.0005855770213290673	-0.8119803655028045	0.18394924080904773
mutant1266	0.0005617304987087533	0.43053553923610055	0.2672847071598062
mutant1267	0.0007356327405031754	-0.49635415288221396	0.1981806533025653
mutant1268	0.0010012973039109688	0.18214620669124604	0.16168130943018633
mutant1269	0.00030708459394151923	-0.3952753074749775	0.23270647482282675
mutant127	0.0010939632500697025	-0.7617850243586382	0.3651863786409721
mutant1270	0.001057455932281801	0.7822522742307911	0.320355224298078
mutant1271	0.00022029422715674532	-1.4770680825133908	0.15454319640635333
mutant1272	0.0010243901705044272	0.17978984848617774	0.3678041754032189
mutant1273	0.0009935431498638832	-0.5367807157155686	0.13084383731736762
mutant1274	0.0003412727189283427	0.4116902248652985	0.20126107484235162
mutant1275	0.0008183718076810546	-0.4929513444388183	0.13568370066544883
mutant1276	0.0011329715301016151	0.4435187542762564	0.34084803691386223
mutant1277	0.0006902668174509529	-0.3960195247933853	0.2540942328112081
mutant1278	0.001090343533358082	-1.4979877989242851	0.1924875598315739
mutant1279	0.0008483210219436427	0.49784663197627443	0.16423421729017043
mutant128	0.001004839135983371	0.26299636105392143	0.3196682339077212
mutant1280	0.00019418178252240614	-1.4548178262789206	0.22230563717543983
mutant1281	0.0011080144815863709	0.5643144743575195	0.050443720302313325
mutant1282	0.0003896615809440032	0.601941833093135	0.07579306571603059
mutant1283	0.0004659197557893781	0.8358026561706553	0.3713087679693288
mutant1284	0.0003232032382179583	-0.2027725828204774	0.1880531839883436
mutant1285	0.0006385487120614947	0.6361501619342911	0.36907038849555573
mutant1286	0.0010944317189319364	-1.1506484652286022	0.16164060536418245
mutant1287	0.0009336554631675355	0.1283725415707042	0.1080701674743671
mutant1288	0.0005306660077589697	-1.2924349273306581	0.06335695673162631
mutant1289	0.0006635617289812038	-1.2232330087889158	0.27412766692661006
mutant129	0.0011418907630907163	0.7033097531183756	0.14991344022856293
mutant1290	0.00031931124852912265	-0.8622916744215201	0.3166154139866811
mutant1291	0.0006145332173045158	0.4449399831794074	0.3239216819543358
mutant1292	0.0008153487216500883	-0.6123268161447734	0.34195894991708525
mutant1293	0.001004925776430281	-0.2116780726346419	0.2299045279002463
mutant1294	0.0009862549953979767	-0.08031626461965069	0.10830584790951736
mutant1295	0.0009113280007827917	0.267325512410165	0.12031527703754065
mutant1296	0.001129344211134728	0.5406307042376683	0.3978056192094754
mutant1297	0.0007851884861114815	0.5374424778661155	0.10051938227182897
mutant1298	0.0006326189318220511	-0.21788784598601496	0.12628149883623413
mutant1299	0.001024919974238221	-0.23072005296702303	0.15767218150996432
mutant13	0.0006368937610991047	0.17484071874919693	0.3571780712730662
mutant130	0.0005974969724218334	-0.27295037044367865	0.37140187594553503
mutant1300	0.0004446975245987953	-0.7795573518305887	0.39281126646141334
mutant1301	0.0006362730599115994	-1.0793995756237207	0.10558217679354083
mutant1302	0.0002936804181743829	0.25315611289901474	0.2664518101596006
mutant1303	0.0009103783943497637	0.48757221446717725	0.1811223294608073
mutant1304	0.00041883971924697974	0.24664498464726048	0.16455443960013577
mutant1305	0.0008155321333524297	-1.4007498037092958	0.29340079269568914
mutant1306	0.0007383995358711276	-0.9792600251974307	0.3077125510775439
mutant1307	0.00024240613247362424	0.8639406732547199	0.16391459182989224
mutant1308	0.0011435022208863082	0.006824760455178991	0.1916296272680133
mutant1309	0.00048021355756146684	-1.29535096730319	0.07938020363579165
mutant131	0.00042193313633875635	-0.093270911514864	0.10206273622011619
mutant1310	0.0010919891090853749	-0.9768182937979536	0.14594266682272017
mutant1311	0.000820182865056024	0.20107522779507914	0.24370439355876422
mutant1312	0.0008692569048530807	-0.8770516185106111	0.05108668098179925
mutant1313	0.0010184803300098862	-0.9522503799406604	0.15576627885085537
mutant1314	0.0006317897754809282	-0.9748915582695282	0.21692518469710537
mutant1315	0.0004233892602038322	-1.3671166153175598	0.25113450998499104
mutant1316	0.0008598902080789409	0.653744853928564	0.09851474517285318
mutant1317	0.0005399448811806729	0.538994489322385	0.3780729549237082
mutant1318	0.00023387241379746657	-1.4093560873668984	0.1524084529346358
mutant1319	0.00045601200627703016	-0.1971670850727516	0.18358492988689656
mutant132	0.0005727753664885822	0.22689777928002575	0.11867379145682753
mutant1320	0.0005479008768425428	-0.5504042820352213	0.3977408567970951
mutant1321	0.00046875526457698576	0.38253913422599295	0.20949971083616625
mutant1322	0.00030481857756873784	-0.27505203631681474	0.19426039232242892
mutant1323	0.0003300271064203425	-1.1341357707963529	0.13600687767762118
mutant1324	0.0001921334363543001	-0.9263763240147869	0.16396421885977025
mutant1325	0.0008810677429079602	-0.45937075458463816	0.06890093632706328
mutant1326	0.0004720860635200123	0.7633134710510805	0.3954341246532689
mutant1327	0.00048553828861401613	-0.7100288320041497	0.06666108797995396
mutant1328	0.0007186866151168974	-0.8607926289461205	0.24153277943630957
mutant1329	0.0003776147870369085	-0.983421439604918	0.16639273857514553
mutant133	0.0004965287322822159	-0.07140595235436553	0.09772670249503204
mutant1330	0.0011304738999960518	0.7194056637326076	0.10849017587038126
mutant1331	0.0005680985849944425	-1.1908831205106676	0.22788407503815822
mutant1332	0.0005031175319595793	-0.3879774026038598	0.3940347250714438
mutant1333	0.0005857921316441094	-0.8900690045585529	0.15302143788142358
mutant1334	0.00021505237292097657	-1.351910099823472	0.10828357289453218
mutant1335	0.0005944110111753997	0.2918790041001098	0.35343534184719305
mutant1336	0.000818369367690843	0.8546367693139936	0.19260912615888787
mutant1337	0.0008732531023515639	-0.1817661136593569	0.12178269927529656
mutant1338	0.00032675083664451663	0.20292815364127814	0.12110354779051374
mutant1339	0.0011052568806394218	-1.4851304743369629	0.2371835188850986
mutant134	0.00044031405121851237	-0.03032702524595443	0.322169004633044
mutant1340	0.0003176075009490132	0.7872767241457144	0.17099724054888255
mutant1341	0.0011325806423177114	-0.5416795087505827	0.35720697313175453
mutant1342	0.0005858843215514434	-0.2965109705927633	0.3322896838789038
mutant1343	0.0010522168520837427	-0.5041219126494996	0.05527383385017601
mutant1344	0.0006766000181072383	-0.4713407396677278	0.33130518116754787
mutant1345	0.0004547138444018325	-0.266368196650131	0.21702697100737056
mutant1346	0.0010164378254437583	-0.49632194537711616	0.3520963685246978
mutant1347	0.0003012005761560972	-0.4331731051047274	0.26167800348595055
mutant1348	0.001134529380918722	-0.15223446611274816	0.3042870670328508
mutant1349	0.0004156013078497397	-0.2563571106799951	0.19644530315041886
mutant135	0.001070139065435186	-0.43730040187425057	0.3618786087589951
mutant1350	0.001117929448671988	0.21496921495102916	0.3594163349193058
mutant1351	0.0008098185690234032	-0.4237422712400394	0.28322656975054755
mutant1352	0.0005912289582430761	-0.17417369736889254	0.2337893735603958
mutant1353	0.0006899321899642571	0.7969631181364991	0.300125152797789
mutant1354	0.0004011782663196315	-1.3612572114694088	0.2961860376442505
mutant1355	0.0002981841755268134	-0.9700161078107813	0.2973242078141613
mutant1356	0.0006526945744525024	-0.8753095623750746	0.21042290220462384
mutant1357	0.0008124872929961947	0.4740835040262721	0.09615847340390166
mutant1358	0.0008608237950237499	-0.4702680793223366	0.09838130261499656
mutant1359	0.00108807511047959	-1.4794346077241753	0.06092492047663488
mutant136	0.0007687883817735669	0.34471108541269446	0.35472776189196104
mutant1360	0.0004523874957206001	0.2909434121243031	0.197377073048227
mutant1361	0.0005341609850215348	-0.13013324237298396	0.18461915389764522
mutant1362	0.00037825078172898683	0.7023784796514239	0.3934856849669609
